County #,Total Students 2018-2019,District #,Total Students 2020-2021,Total Students 2021-2022,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% School-wide Title I 2021-2022,% School-wide Title I 2020-2021,% School-wide Title I 2018-2019,% Title I Eligible School 2021-2022,% Title I Eligible School 2020-2021,% Title I Eligible School 2018-2019,Total Teachers 2021-2022,Total Teachers 2020-2021,Total Teachers 2018-2019,Total Staff 2021-2022,Total Staff 2020-2021,Total Staff 2018-2019,% Free or Reduced Lunch 2021-2022,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2018-2019,% Asian or Asian/Pacific Islander Students 2021-2022,% Hispanic Students 2021-2022,% Black or African American Students 2021-2022,% White Students 2021-2022,% Grades 1-8 2021-2022,% Grades 9-12 2021-2022,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2018-2019,% White Students 2020-2021,% White Students 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2018-2019,% Prek 2021-2022,% Prek 2020-2021,% Prek 2018-2019,% K 2021-2022,% K 2020-2021,% K 2018-2019,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Math - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Math - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Math - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Math - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Math - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Math - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Math - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Math - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Math - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Math - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Math - Grade 4 2021-2022,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Math - Grade 5 2021-2022,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Math - Grade 6 2021-2022,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Math - Grade 7 2021-2022,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 8 2021-2022,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10
48139,9389,70908,9838,10431,35.60319149,34.59255319,36.57234043,50503,2.931914894,39721,3.319148936,54365,184826,0.214285714,0.230769231,0.166666667,0.357142857,0.384615385,0.416666667,0.059864826,0.062432405,0.061302588,0.118694277,0.12056109,0.11398445,0.280893491,0.25289693,0.228032804,0.008723996,0.235164414,0.106797047,0.593711054,0.6013805,0.313872112,0.009249848,0.010863777,0.230636308,0.218340611,0.088839195,0.075300884,0.614962391,0.645223133,0.605001016,0.617105123,0.315816223,0.298008308,0.02051577,0.016365115,0.013526467,0.064231617,0.062817646,0.071360102,0.954957503,0.975298943,0.948492762,0.974079127,0.954979536,0.983775811,0.983775811,0.997364954,0.996047431,0.985602094,0.985602094,1.009446694,1.010796221,0.727969349,0.977011494,1.017621145,0.980910426,0.987161198,0.97574893,0.968992248,0.967700258,0.989650712,0.987063389,0.592899408,0.975147929,1.073849879,0.985472155,1.006393862,0.988491049,0.979220779,0.964935065,1.006527415,1.006527415,0.997575758,0.997575758,0.644893112,1.002375297,0.976588629,0.991081382,0.023795353,0.000384145,0.027209375,0.000513997,0.099823618,0.001412139,0.73974699,0.795650848,0.77445211,0.786458124,0.090114297,0.005688122,0.235017713,0.493750418,0.506249582,0.07311677,0.079586926,0.085375309,0.080442484,0.059735312,0.122331395,0.140151059,0.148325647,0.111042043,0.060022726,0.029784105,0.010086224,0.077539948,0.09728135,0.310694414,0.301328634,0.031542681,0.085935489,0.071038352,0.691290352,0.237671296
48077,132,39905,132,131,44.27272727,43.30909091,45.02727273,4319,2.467272727,3143,2.920909091,5150,10471,1,1,1,1,1,1,0.144274809,0.134545455,0.12219697,0.244351145,0.233333333,0.216818182,0.633587786,0.696969697,0.598484848,0,0.061068702,0,0.938931298,0.557251908,0.335877863,0,0,0.053030303,0.098484848,0,0,0.939393939,0.901515152,0.507575758,0.643939394,0.386363636,0.28030303,0.053435115,0.045454545,0.007575758,0.053435115,0.060606061,0.068181818,0.951022727,0.916984848,0.936580153,0.9,0.9,1,1,1,1,1,1,1,1,0.941176471,0.941176471,0.8,0.8,0.777777778,0.777777778,1.25,1.25,0.888888889,0.888888889,1.111111111,1.111111111,1.125,1.125,1,1,1.111111111,1.111111111,0.888888889,0.888888889,1,1,1,1,0.888888889,0.888888889,0.008595168,0.000191004,0.01231974,0.000382007,0.089676249,0.001432528,0.992424242,0.984732824,0.992248062,0.950892857,0.005301339,0.002604167,0.04343378,0.491350446,0.508649554,0.055989583,0.05859375,0.068080357,0.068080357,0.0390625,0.097470238,0.115699405,0.166852679,0.151692708,0.105282738,0.056919643,0.016276042,0.109747627,0.128965038,0.227598981,0.380412132,0.021764297,0.053947673,0.161359223,0.699417476,0.139223301
48309,8302,161903,8253,8434,34.96121212,33.55575758,36.34,86892,2.666666667,57663,3.182787879,95124,256623,0.333333333,0.363636364,0.363636364,0.5,0.545454545,0.545454545,0.064913446,0.066444929,0.060966032,0.135805075,0.134526839,0.127795712,0.325824046,0.335272022,0.347747531,0.043040076,0.251600664,0.111216505,0.542210102,0.598292625,0.303059047,0.046407367,0.04396531,0.245365322,0.239942183,0.111595783,0.117682486,0.55216285,0.562876415,0.602447595,0.605516743,0.302798982,0.294145989,0.026677733,0.023627772,0.030354132,0.071970595,0.071125651,0.069983137,0.944203686,0.955069187,0.943495139,0.995106036,0.995106036,0.996737357,0.996737357,0.97327044,0.970125786,0.986132512,0.986132512,0.992424242,0.992424242,0.766505636,0.959742351,0.97398374,0.972357724,0.97359736,0.97359736,0.951140065,0.947882736,0.965678627,0.962558502,0.947129909,0.951661631,0.767080745,0.950310559,0.985123967,0.985123967,1.001612903,1.001612903,0.998410175,0.998410175,1.006339144,1.006339144,0.981679389,0.983206107,0.738998483,0.980273141,0.031174135,0.000448128,0.039723641,0.000615689,0.089913998,0.001570397,0.764598982,0.776177218,0.822767803,0.698309111,0.148003882,0.013707611,0.236141265,0.48601994,0.51398006,0.070845359,0.070168493,0.069283032,0.08771168,0.098860821,0.12932407,0.114152044,0.128583348,0.106514946,0.064655649,0.042076405,0.017824151,0.115764397,0.146204484,0.211043594,0.255765778,0.02954242,0.101229112,0.086539675,0.549219966,0.36424036
48331,465,166903,396,409,40.28,38.88,41.55,9408,2.5945,6577,3.1225,11305,24823,1,1,1,1,1,1,0.100660147,0.100732323,0.092430108,0.185281174,0.193535354,0.168301075,0.493887531,0.570707071,0.567741935,0.007334963,0.266503667,0.029339853,0.662591687,0.474327628,0.381418093,0.01010101,0.006451613,0.272727273,0.268817204,0.050505051,0.051612903,0.631313131,0.63655914,0.52020202,0.522580645,0.376262626,0.372043011,0.06601467,0.047979798,0.040860215,0.078239609,0.055555556,0.064516129,0.936533333,0.890267677,0.905405868,1.074074074,1.074074074,1.115384615,1.115384615,0.925925926,0.925925926,1.105263158,1.105263158,0.848484848,0.939393939,0.923076923,1,1.043478261,1.043478261,0.842105263,0.842105263,1,1,1,1,0.833333333,0.933333333,0.813953488,0.930232558,1,1,1,1,1.176470588,1.176470588,0.962962963,0.962962963,0.909090909,1,0.964285714,0.964285714,0.020062039,0.000281997,0.022116585,0.000322282,0.080248157,0.001369697,0.8525,0.896464646,0.931398417,0.781475946,0.09989094,0.003877691,0.233469322,0.493799733,0.506200267,0.068586662,0.072949065,0.072585531,0.0754938,0.046653472,0.103405098,0.113099325,0.141616513,0.131720322,0.091408491,0.05820576,0.024275962,0.119153912,0.145833333,0.212903912,0.305909864,0.03082483,0.086947279,0.167801858,0.596904025,0.235294118
48349,734,175910,755,834,37.90571429,36.44857143,39.31714286,17380,2.724571429,12511,3.216571429,20234,50113,1,1,1,1,1,1,0.070791367,0.074556291,0.079945504,0.140527578,0.144834437,0.142956403,0.467625899,0.456953642,0.444141689,0.011990408,0.20263789,0.028776978,0.714628297,0.612709832,0.317745803,0.010596026,0.006811989,0.18410596,0.170299728,0.030463576,0.020435967,0.740397351,0.765667575,0.593377483,0.604904632,0.317880795,0.329700272,0.001199041,0.006622517,0.001362398,0.068345324,0.082119205,0.064032698,0.955084469,0.963091391,0.94071223,0.979166667,0.979166667,1.063829787,1.063829787,1,1,0.936507937,0.936507937,0.983870968,0.983870968,0.96875,0.96875,0.913793103,0.913793103,1.033333333,1.033333333,1,0.979166667,1.068965517,1.068965517,1.0625,1.0625,0.983606557,0.967213115,1.038461538,1.038461538,1.016666667,1.016666667,1.012987013,1.012987013,0.966101695,0.966101695,0.985507246,0.985507246,0.916666667,0.916666667,0.025602139,0.000578692,0.029213976,0.000718376,0.104503821,0.002374633,0.934926959,0.936423841,0.988219895,0.6942914,0.138389023,0.005300094,0.237666283,0.495590238,0.504409762,0.072902482,0.073593799,0.077867393,0.075353514,0.060228344,0.114465277,0.123557138,0.138619462,0.119639677,0.080779302,0.044537551,0.018456059,0.10575374,0.132566168,0.235097814,0.292347526,0.034407365,0.093440736,0.141049718,0.60358802,0.255362262
48399,435,200902,468,487,42.36666667,40.71666667,43.44166667,4165,2.480833333,2914,2.996666667,5298,10264,0.25,0.25,0.25,0.25,0.25,0.25,0.089158111,0.087200855,0.096229885,0.15899384,0.164508547,0.172942529,0.447638604,0.412393162,0.349425287,0,0.371663244,0.006160164,0.613963039,0.605749487,0.295687885,0,0,0.397435897,0.363218391,0.004273504,0.002298851,0.591880342,0.629885057,0.632478632,0.597701149,0.273504274,0.308045977,0.026694045,0.025641026,0.022988506,0.071868583,0.068376068,0.071264368,0.965422989,1,0.954129363,1,1,0.96969697,0.939393939,1.026315789,1.026315789,1.029411765,1.029411765,0.939393939,0.939393939,1,1,0.976190476,0.976190476,0.931034483,0.931034483,0.972972973,0.972972973,0.95,0.95,1,1,1,1,1.032258065,1.032258065,1,1,1,1,0.891891892,0.891891892,1.052631579,1.052631579,0.977272727,0.977272727,0.026305534,0.000681995,0.029423227,0.000779423,0.115159782,0.003215121,0.948717949,1,0.989154013,0.83182554,0.018283973,0.00199981,0.320064756,0.494905247,0.505094753,0.066660318,0.067231692,0.074945243,0.065708028,0.047804971,0.097324064,0.111703647,0.140272355,0.133701552,0.10065708,0.065803257,0.028187792,0.122689076,0.149819928,0.202881152,0.327971188,0.032893157,0.084033613,0.213854285,0.592487731,0.193657984
48139,266,70909,245,238,35.60319149,34.59255319,36.57234043,50503,2.931914894,39721,3.319148936,54365,184826,0.5,1,1,0.5,1,1,0.093403361,0.100326531,0.087744361,0.168151261,0.182163265,0.166090226,0.731092437,0.710204082,0.691729323,0,0.415966387,0.172268908,0.361344538,0.56302521,0.31092437,0,0,0.383673469,0.345864662,0.195918367,0.206766917,0.355102041,0.37593985,0.6,0.609022556,0.302040816,0.281954887,0.054621849,0.048979592,0.060150376,0.071428571,0.048979592,0.04887218,0.915988722,0.907089796,0.914415966,1.15,1.15,0.882352941,0.882352941,1,1,1.043478261,1.043478261,0.958333333,0.958333333,0.954545455,0.954545455,1,1,0.954545455,0.954545455,1.095238095,1.095238095,0.772727273,0.863636364,1.105263158,1.105263158,0.947368421,0.947368421,0.714285714,0.714285714,0.928571429,0.928571429,1.055555556,1.055555556,0.961538462,0.961538462,1,1,0.947368421,1,0.023795353,0.000384145,0.027209375,0.000513997,0.099823618,0.001412139,0.831223629,0.897959184,0.880165289,0.786458124,0.090114297,0.005688122,0.235017713,0.493750418,0.506249582,0.07311677,0.079586926,0.085375309,0.080442484,0.059735312,0.122331395,0.140151059,0.148325647,0.111042043,0.060022726,0.029784105,0.010086224,0.077539948,0.09728135,0.310694414,0.301328634,0.031542681,0.085935489,0.071038352,0.691290352,0.237671296
48223,334,112907,306,299,39.01111111,37.7962963,40.22962963,13308,2.615555556,9566,3.107037037,15029,37084,1,1,1,1,1,1,0.101337793,0.098300654,0.087035928,0.173712375,0.166666667,0.140508982,0.535117057,0.519607843,0.52994012,0.003344482,0.170568562,0,0.809364548,0.588628763,0.260869565,0.003267974,0.002994012,0.166666667,0.179640719,0.006535948,0,0.803921569,0.78742515,0.591503268,0.562874251,0.251633987,0.251497006,0.086956522,0.068627451,0.119760479,0.063545151,0.088235294,0.065868263,0.859419162,0.975153595,0.904879599,0.931034483,0.931034483,0.954545455,0.954545455,0.947368421,0.947368421,0.962962963,0.962962963,0.92,0.92,0.6875,1.125,1.055555556,1.055555556,0.967741935,0.967741935,0.9,0.9,0.947368421,0.947368421,1.055555556,1.055555556,0.958333333,0.916666667,1,1,1,1,0.962962963,0.962962963,1,1,0.954545455,1,0.421052632,0.894736842,0.009545896,0.000404487,0.018309783,0.001240427,0.07081221,0.002669615,0.926045016,0.973856209,0.973421927,0.814709479,0.070618014,0.004977105,0.15266915,0.495463724,0.504536276,0.069224425,0.071329029,0.069764796,0.071528114,0.057762862,0.114160576,0.125053326,0.142458974,0.123773499,0.085890617,0.04962885,0.019424931,0.110685302,0.131349564,0.24105801,0.315524497,0.026450255,0.074917343,0.114511944,0.627719742,0.257768315
48367,1018,184904,1029,1101,38.72363636,37.71636364,39.84909091,42069,2.704727273,32024,3.098727273,46628,142878,1,1,0.666666667,1,1,1,0.080317893,0.081107872,0.0756778,0.150417802,0.158639456,0.145913556,0.459582198,0.477162293,0.460707269,0.002724796,0.160762943,0.012715713,0.788374205,0.574023615,0.305177112,0.002915452,0.003929273,0.152575316,0.139489194,0.009718173,0.006876228,0.79494655,0.817288802,0.580174927,0.599214145,0.309037901,0.2956778,0.051771117,0.039844509,0.02848723,0.069028156,0.070942663,0.076620825,0.931138507,0.96131001,0.917597639,1.012658228,1.012658228,0.971014493,0.971014493,1,1,0.976190476,0.976190476,0.959459459,0.959459459,0.861538462,1,1.013157895,1,0.957746479,0.957746479,1.012987013,1.012987013,0.945205479,0.945205479,0.9125,0.925,0.792682927,0.914634146,1.051948052,1.051948052,0.977011494,0.977011494,1.013513514,1.013513514,0.95,0.95,0.97260274,0.97260274,0.790123457,0.962962963,0.01376699,0.000286958,0.017623427,0.000391943,0.08992987,0.001042848,0.861295681,0.923300971,0.909980431,0.913920651,0.01637774,0.005464948,0.106134597,0.507085618,0.492914382,0.062808419,0.07003515,0.075825087,0.075055376,0.054572511,0.111599545,0.137504597,0.163649114,0.126797061,0.074952748,0.035740248,0.011460142,0.093227792,0.103449096,0.280253869,0.339489886,0.028453255,0.06292044,0.09777387,0.715256927,0.186969203
48499,1637,250903,1591,1632,45.97857143,44.29285714,47.64285714,17118,2.410714286,12149,2.88,20861,45539,1,1,1,1,1,1,0.085980392,0.087592709,0.080488699,0.171642157,0.173821496,0.157617593,0.543504902,0.608422376,0.626756261,0.012254902,0.322916667,0.041666667,0.556372549,0.602328431,0.28247549,0.011942175,0.013439218,0.340037712,0.331704337,0.047768699,0.061698228,0.540540541,0.544288332,0.579509742,0.590103849,0.306096794,0.287721442,0.049019608,0.044626021,0.049480757,0.066176471,0.069767442,0.072693952,0.928298106,0.964381521,0.927658088,0.992248062,0.992248062,0.992957746,0.992957746,0.991304348,0.991304348,0.982758621,0.982758621,0.973913043,0.973913043,0.78030303,0.984848485,1,1,0.991869919,0.991869919,0.975,0.975,1.028368794,1.028368794,0.936363636,0.945454545,0.783783784,0.945945946,0.968,0.968,0.962962963,0.962962963,0.991869919,0.991869919,0.95,0.95,0.965986395,0.965986395,0.760330579,0.950413223,0.01152858,0.000636817,0.014383276,0.000922286,0.063440128,0.002437471,0.881057269,0.974795211,0.989301447,0.88678391,0.04699266,0.003836622,0.084620151,0.491421218,0.508578782,0.052354399,0.055571442,0.059551044,0.059384234,0.049375655,0.088814222,0.102635592,0.136426461,0.154060623,0.144075875,0.073443904,0.024306548,0.110118004,0.142364762,0.181212758,0.399988316,0.023016708,0.052693072,0.179425723,0.65902881,0.161545468
48363,3281,182903,3116,3235,39.4875,38.21666667,40.72916667,10871,2.5675,7602,3.090416667,15214,29189,1,1,1,1,1,1,0.075724884,0.074566752,0.069396525,0.155820711,0.159255456,0.147637915,0.747758887,0.8042362,0.767448948,0.008655332,0.417310665,0.030911901,0.508809892,0.589799073,0.279134467,0.007702182,0.006705273,0.414634146,0.399268516,0.034017972,0.034440719,0.510911425,0.523316062,0.601732991,0.592502286,0.270860077,0.261505639,0.065842349,0.050385109,0.070405364,0.065224111,0.077021823,0.075586711,0.897473636,0.911973363,0.902948686,0.943722944,0.878787879,0.911646586,0.911646586,0.98245614,0.98245614,0.91634981,0.91634981,0.798507463,0.96641791,0.973333333,0.977777778,0.974895397,0.916317992,0.945544554,0.935643564,0.904761905,0.90952381,0.857142857,0.86122449,0.763485477,0.929460581,0.905660377,0.837735849,0.946058091,0.89626556,0.991631799,0.958158996,0.968325792,0.968325792,0.981900452,0.981900452,0.791164659,0.947791165,0.963855422,0.823293173,0.019219569,0.000548152,0.025214978,0.000787968,0.087395937,0.002158347,0.715974441,0.796023092,0.874918567,0.871438227,0.022090996,0.004766817,0.177332717,0.491302337,0.508697663,0.068336238,0.066664295,0.072142578,0.067731493,0.054533812,0.109387784,0.11643129,0.15022589,0.131549927,0.096083384,0.050656327,0.016256981,0.116456628,0.137797811,0.210928157,0.320209732,0.034495447,0.077545764,0.28546076,0.503746549,0.210792691
48215,15588,108908,15044,13990,30.76519174,29.24631268,32.18761062,216471,3.489941003,179668,3.85840708,248287,868707,0.916666667,0.958333333,0.958333333,0.916666667,0.958333333,0.958333333,0.067769836,0.064932199,0.064757506,0.159710508,0.147133076,0.14442135,0.860042888,0.863600106,0.862907365,0.000500357,0.991065046,0.001072194,0.006576126,0.53852752,0.327090779,0.000930604,0.001154734,0.990494549,0.988324352,0.001262962,0.001475494,0.006846583,0.008275597,0.553110875,0.56812933,0.307165647,0.292532717,0.077841315,0.077838341,0.080125738,0.056540386,0.061885137,0.059212215,0.903355273,0.90503297,0.877027877,0.982041588,0.688090737,0.984517304,0.723132969,0.975673328,0.824500434,0.99734748,0.99734748,0.911504425,0.991150442,0.91107078,1.016333938,0.587037037,0.37962963,0.596606975,0.454288407,0.650961538,0.516346154,0.557184751,0.557184751,0.513314968,0.495867769,0.432240921,0.491585474,0.985074627,0.725602755,0.98489426,0.785498489,0.994944388,0.830131446,0.996791444,0.996791444,1.010427529,1.026068822,0.95761079,1,0.036332158,0.001932758,0.041051816,0.002039813,0.07125993,0.00259351,0,0.037241105,0.078258565,0.879809337,0.005897242,0.009651909,0.906342407,0.48652437,0.51347563,0.09620674,0.09972779,0.095265815,0.089678343,0.072874625,0.139731972,0.131974821,0.103309503,0.077979372,0.051274638,0.031639108,0.010337275,0.064950963,0.074906108,0.369181091,0.217031381,0.032965155,0.135796481,0.128142029,0.610313871,0.2615441
48475,2410,238902,2103,2162,37.6,36.95,38.26,3995,2.636,2845,3.152,4694,11998,1,0.833333333,1,1,0.833333333,1,0.071526364,0.070527817,0.055954357,0.164495837,0.165991441,0.132248963,0.305272895,0.555397052,0.512863071,0.004625347,0.621646623,0.043015726,0.320074006,0.607308048,0.287234043,0.005706134,0.004979253,0.630052306,0.619087137,0.04850214,0.052282158,0.307180219,0.314522822,0.638611507,0.619917012,0.281978126,0.273029046,0.033765032,0.019495958,0.022406639,0.071692877,0.059914408,0.084647303,0.916640249,0.999509748,0.913385754,1.02173913,1.010869565,0.958762887,0.958762887,0.98974359,0.98974359,0.973544974,0.973544974,0.923976608,0.918128655,0.825842697,0.943820225,0.863945578,0.863945578,0.974683544,0.974683544,0.884848485,0.884848485,0.947976879,0.947976879,0.94972067,0.94972067,0.885542169,0.957831325,0.954545455,0.948051948,0.927536232,0.927536232,0.964912281,0.964912281,0.968944099,0.968944099,1.011173184,1.016759777,0.897727273,0.988636364,0.010668445,8.33E-05,0.014335723,0.000250042,0.084764127,0.001750292,0.906091371,0.898169873,0.990258159,0.771908426,0.048977294,0.003002439,0.47607431,0.48329893,0.51670107,0.076280728,0.076562207,0.074122725,0.07149559,0.059110527,0.122255583,0.113435917,0.142052918,0.116907487,0.075905423,0.053668606,0.018202289,0.117396746,0.136921151,0.235294118,0.285857322,0.033041302,0.090613267,0.148913507,0.651256924,0.19982957
48337,166,169908,151,148,42.37619048,41.26666667,43.46190476,7989,2.447619048,5548,2.951904762,10131,19818,1,1,1,1,1,1,0.087432432,0.082317881,0.071746988,0.137567568,0.147019868,0.119457831,0.385135135,0.470198675,0.415662651,0,0.094594595,0,0.878378378,0.817567568,,0,0,0.033112583,0.06626506,0,0,0.940397351,0.909638554,0.781456954,0.807228916,,,0.101351351,0.099337748,0.090361446,0.081081081,0.119205298,0.102409639,0.897728916,1,0.869635135,0.944444444,0.944444444,0.933333333,0.933333333,1.038461538,1.038461538,1.166666667,1.166666667,0.785714286,0.785714286,0.909090909,0.909090909,0.916666667,0.916666667,1.052631579,1.052631579,0.916666667,0.916666667,1,1,0.956521739,0.956521739,1,1,1,0.9375,0.818181818,0.818181818,0.947368421,0.947368421,1,1,0.846153846,0.846153846,1,1,0.009082652,0.000201837,0.014784539,0.000706428,0.09274397,0.002825714,0.985294118,0.914473684,0.96,0.932298798,0.002687763,0.003144176,0.097875146,0.490136417,0.509863583,0.062579238,0.065064151,0.063847051,0.0599929,0.050154673,0.100207921,0.118210863,0.144378518,0.138800142,0.110046148,0.062934226,0.023784168,0.122293153,0.147202403,0.206158468,0.345850544,0.030541995,0.057579171,0.211430264,0.616523542,0.172046195
48215,947,108915,891,890,30.76519174,29.24631268,32.18761062,216471,3.489941003,179668,3.85840708,248287,868707,0.75,0.75,0.75,0.75,0.75,0.75,0.071797753,0.073872054,0.064836325,0.152314607,0.152143659,0.143685322,0.931460674,0.953984287,0.93875396,0,0.983146067,0,0.015730337,0.535955056,0.343820225,0,0,0.98989899,0.992608237,0,0,0.008978676,0.007391763,0.581369248,0.596620908,0.308641975,0.27032735,0.069662921,0.056116723,0.080253432,0.050561798,0.053872054,0.05279831,0.924651531,0.924413019,0.890433708,1.032258065,1.032258065,1.069444444,1.055555556,1,1,1.011494253,1.011494253,0.986111111,0.986111111,0.75,0.958333333,0.68627451,0.68627451,0.918032787,0.901639344,0.861538462,0.861538462,0.797297297,0.783783784,0.802816901,0.76056338,0.78313253,0.819277108,0.929824561,0.929824561,1.019230769,1.019230769,0.912280702,0.912280702,1,1,0.972222222,0.972222222,1.030769231,1.030769231,0.036332158,0.001932758,0.041051816,0.002039813,0.07125993,0.00259351,0.015873016,0.061867267,0.208754209,0.879809337,0.005897242,0.009651909,0.906342407,0.48652437,0.51347563,0.09620674,0.09972779,0.095265815,0.089678343,0.072874625,0.139731972,0.131974821,0.103309503,0.077979372,0.051274638,0.031639108,0.010337275,0.064950963,0.074906108,0.369181091,0.217031381,0.032965155,0.135796481,0.128142029,0.610313871,0.2615441
48453,457,227826,479,470,34.23206897,33.77862069,34.73172414,404467,2.477293103,229929,3.080137931,441240,1273954,1,1,1,1,1,1,0.053680851,0.055824635,0.049080963,0.125446809,0.126263048,0.134726477,0.442553191,0.498956159,0.439824945,0.038297872,0.461702128,0.119148936,0.314893617,0.638297872,,0.022964509,0.019693654,0.48434238,0.485776805,0.112734864,0.096280088,0.329853862,0.352297593,0.645093946,0.628008753,,,0.234042553,0.212943633,0.24726477,0.127659574,0.141962422,0.124726477,0.84859081,0.828488518,0.7874,0.979591837,0.979591837,0.943396226,0.943396226,0.978723404,0.978723404,1.111111111,1.111111111,,,,,0.754385965,0.754385965,0.701754386,0.701754386,0.803921569,0.823529412,0.8,0.76,,,,,0.982758621,0.965517241,0.901960784,0.921568627,1,1,0.785714286,0.785714286,,,,,0.022961583,0.000343027,0.025073904,0.000360296,0.053036452,0.000640525,0.383908046,0.47309417,0.434599156,0.692997717,0.085239576,0.057927335,0.334645492,0.504397295,0.495602705,0.07397883,0.06901137,0.061301459,0.066593053,0.095379521,0.188010732,0.150864131,0.129260368,0.092612661,0.041801641,0.022002097,0.009184138,0.152682419,0.155283373,0.212603253,0.200001483,0.025139257,0.07473292,0.083340132,0.475965461,0.440694407
48339,8857,170903,8920,9343,37.34516129,36.57096774,38.08494624,162530,2.836505376,121472,3.231612903,177647,607391,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.272727273,0.06271005,0.066683857,0.066339618,0.114360484,0.117652466,0.119465959,0.313496736,0.261434978,0.2527944,0.0080274,0.170073852,0.033715081,0.751043562,0.579685326,0.336401584,0.008856502,0.010161454,0.164461883,0.154115389,0.033520179,0.027323021,0.755156951,0.773851191,0.587219731,0.610477588,0.33396861,0.303827481,0.022048593,0.02073991,0.02393587,0.061864497,0.058071749,0.061759061,0.93593937,0.941927691,0.93473531,0.971332209,0.979763912,0.963722397,0.970031546,0.988112927,0.986627043,0.958164642,0.958164642,0.614424411,0.932038835,0.974025974,0.979220779,0.917591125,0.904912837,0.92211838,0.917445483,0.95638126,0.962843296,0.935198822,0.933726068,0.612466125,0.888888889,0.884665793,0.887287025,0.99688958,0.99377916,1.008823529,1.007352941,1.008836524,1.002945508,1.010324484,1.010324484,0.727027027,1.013513514,1,1.009174312,0.0175159,0.000279886,0.02197102,0.000316106,0.064050998,0.000679957,0.859129854,0.897845881,0.907364212,0.835098937,0.042569765,0.020945878,0.207786794,0.49569497,0.50430503,0.072900256,0.07815757,0.078666626,0.071445498,0.05469494,0.129578757,0.1441768,0.150737472,0.115628003,0.064002756,0.03005841,0.009952912,0.093435058,0.112416169,0.294782502,0.300350704,0.028640866,0.072958838,0.085095724,0.675536316,0.23936796
