DISTRICT_N,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Free or Reduced Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free or Reduced Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,% Total Operational Public Schools Diff 2019-2022,% School-wide Title I Diff 2019-2022,% Title I Eligible School Diff 2019-2022,Teachers:Students Diff 2019-2022,Staff:Students Diff 2019-2022,% Free or Reduced Lunch Diff 2019-2022,% Asian or Asian/Pacific Islander Students Diff 2019-2022,% Hispanic Students Diff 2019-2022,% Black or African American Students Diff 2019-2022,% White Students Diff 2019-2022,% Grades 1-8 Diff 2019-2022,% Grades 9-12 Diff 2019-2022,% Prek Diff 2019-2022,% K Diff 2019-2022,% ADA Diff 2019-2022,% Students Tested Math - Grade 3 Diff 2019-2022,% Students Tested Reading - Grade 3 Diff 2019-2022,% Students Tested Math - Grade 4 Diff 2019-2022,% Students Tested Reading - Grade 4 Diff 2019-2022,% Students Tested Math - Grade 5 Diff 2019-2022,% Students Tested Reading - Grade 5 Diff 2019-2022,% Students Tested Math - Grade 6 Diff 2019-2022,% Students Tested Reading - Grade 6 Diff 2019-2022,% Students Tested Math - Grade 7 Diff 2019-2022,% Students Tested Reading - Grade 7 Diff 2019-2022,% Students Tested Math - Grade 8 Diff 2019-2022,% Students Tested Reading - Grade 8 Diff 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Label_Math (19-22),Label_Reading (19-22),Label_All (19-22),Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
18905,48035,43-Rural: Remote,-0.025507178,-0.013799105,-0.27012987,-0.260869565,44.9,43.34,46.38666667,7254,2.473333333,5081,2.994,9623,18685,84935,379940,853567,0,0,0.017340112,0.000428151,0.02215681,0.000749264,0.055499063,0.001498528,0.094407279,0.002033717,0.198233877,0.00331817,0.23302114,0.003746321,0.25143163,0.003960396,0.861271676,0.994117647,1,0.898967714,0.01625302,0.002251263,0.160663299,0.497089831,0.502910169,0.055787393,0.061388096,0.066988799,0.066110257,0.043158357,0.092905776,0.111080606,0.146441906,0.145069185,0.120909291,0.060893916,0.029266418,0.129859388,0.135235732,0.200578991,0.365867108,0.024951751,0.062034739,0.246181025,0.575911878,0.177907098,-0.01,,0.11047619,-1,-0.125641026,-0.055752212,0.1,0.466666667,-0.371428571,-0.263545062,0,0.047058824,0,0,0,0.016179775,-0.052878133,-0.993367665,105.9662921,-0.990990036,,0.35556361,-0.49785706,-0.490636704,-0.283707865,0.074438202,0.272964192,0.083333333,0.083333333,-0.066666667,-0.183333333,0.055555556,0.055555556,-0.055555556,-0.055555556,0.236263736,0.236263736,0,0,0,0,0.1,0.257142857,0,0,0.222222222,0.222222222,-0.138461538,-0.138461538,0.153846154,0.076923077,0,0,0,0.211704881,-0.793397436,-0.993433989,,-0.98999465,65.18539326,0.185249208,-0.52585264,-0.439700375,0.050561798,-0.324638844,-0.062519235,0.083333333,0.083333333,0.026666667,0.026666667,0.055555556,0.055555556,0.154320988,0.154320988,0.065088757,0.065088757,0.153846154,0.076923077,0.821363787,0.864451916,0.825447416,0.866727041,0.814526305,0.885968726,0,0,0,1,1,1,-1,-1,-1
229904,48457,42-Rural: Distant,-0.045620192,-0.016669125,-0.357142857,-0.329411765,44.36875,43.28125,46.3375,8007,2.40875,5582,2.90125,10579,21672,172138,918097,2062581,0,0,0.009966777,0.000230712,0.012504614,0.000230712,0.050018457,0.00147656,0.063999631,0.002168697,0.149132521,0.003506829,0.189553341,0.004060539,0.218023256,0.004060539,0.903225806,0.939178515,0.898997687,0.82376183,0.109804282,0.002343104,0.068317559,0.538959846,0.461040154,0.052329321,0.052696867,0.058210052,0.060231554,0.06046127,0.133005605,0.120600937,0.139161996,0.133602867,0.108793531,0.062253055,0.018652945,0.121893343,0.148869739,0.1924566,0.359435494,0.024353691,0.066441863,0.243123169,0.625957085,0.130919747,0.091252539,0.007097792,-0.034864616,-0.064837765,-0.007880916,-0.027105529,0.108440966,-0.08309007,-0.07596182,-0.005556023,0,-0.003943218,0,0,0,0.018523821,0.005500015,-0.988576954,10.47381518,-0.839948593,85.10877642,-0.326830448,-0.54246668,-0.827892772,0.612917462,0.128043627,0.010798109,0.024410475,0.013627207,-0.124496837,-0.124496837,-0.036935705,-0.036935705,-0.04,-0.04,0.041237113,0.041814552,-0.021752451,-0.022689769,0.071104231,0.082498957,0.035904728,0.035904728,0.15,0.15,0.012195122,0.012195122,0,-0.00095816,0.043010753,0.076086957,-0.2,0,0,0.067979072,-0.728887399,-0.987534572,10.55525393,-0.845528723,79.52567583,-0.332135641,-0.554868363,-0.809229298,0.478900037,0.04235538,0.005182092,0.097250394,0.097250394,-0.093062134,-0.093062134,0.10752394,0.10752394,-0.028292683,-0.028292683,0.041237113,0.040816327,0.020322712,0.051670792,0.856838226,0.904271747,0.865531033,0.90390521,0.844569325,0.908480803,0,0,0,0,0,0,0,0,0
102903,48203,42-Rural: Distant,0.015113438,0.043427888,-0.385103011,-0.393939394,36.99038462,35.78846154,38.33461538,24523,2.614423077,17622,3.121923077,27704,66553,129823,803438,1804990,0,0,0.013462954,0.000570974,0.016648385,0.000631076,0.060042372,0.001352306,0.085450693,0.001682869,0.17984163,0.003050201,0.21324358,0.003410815,0.229831863,0.003485944,0.912345679,0.992601726,0.984146341,0.685956332,0.219378038,0.005165242,0.110527038,0.490987491,0.509012509,0.071246819,0.071917234,0.071734394,0.072008654,0.063628468,0.122137405,0.120415657,0.148070272,0.126038,0.075665463,0.042205665,0.014931968,0.114463973,0.12828773,0.226889043,0.292949476,0.030257309,0.097948864,0.114820964,0.649870055,0.235308981,-0.020270102,0.095873786,0.032273968,-0.008495146,-0.029434027,0.013411997,-0.04328479,0.095873786,0.07038835,-0.004533078,0,0.025485437,0.333333333,0,0,-0.080063592,-0.039856239,-0.99254189,211.5822485,-0.399197958,2.189393602,0.09875823,-0.42368131,-0.890074233,0.413964497,0.160890392,0.00436784,0.121345029,0.102339181,0.018181818,0.018181818,0.01660401,0.01660401,-0.027700831,-0.027700831,-0.079365079,-0.079365079,0.004372428,0.001052189,-0.051789077,-0.035440613,0,0,0.052696456,0.052696456,0.123655914,0.123655914,0.102917772,0.102917772,-0.042605156,-0.021608376,0.333333333,0,0,0.012246862,-0.721675579,-0.992693066,231.9633136,-0.379807692,2.162299239,0.06641735,-0.415951725,-0.894832347,0.549526627,0.24260355,-0.000185038,0.063271605,0.063271605,0.018181818,0.018181818,0.070175439,0.070175439,0.092529711,0.092529711,0.015384615,0.015384615,-0.038419016,-0.020578924,0.860750508,0.898443946,0.859294575,0.901156641,0.844847185,0.904692699,0,0,0,0,0,0,0,-1,0
70801,48113,11-City: Large,-0.117686561,-0.046919492,-0.913279097,-0.375,34.43415219,33.43013781,35.30868784,855960,2.813067705,559417,3.368615938,943257,2635516,1024672,4326764,9720436,0,0,0.03080042,0.000450766,0.036198604,0.000516787,0.096255913,0.0012434,0.119282903,0.001601963,0.205160583,0.002296325,0.235790638,0.00258659,0.251634595,0.002637434,0.406023637,0.492111195,0.907627443,0.535382847,0.22304434,0.050355997,0.382553558,0.494481954,0.505518046,0.081430186,0.077491651,0.07322332,0.071445553,0.07245394,0.16259223,0.144833981,0.134233252,0.094475029,0.049294404,0.027628868,0.010897587,0.130354222,0.149852797,0.234084537,0.202010608,0.032558764,0.110048367,0.092548478,0.483156764,0.424294757,0.009754625,0,-0.004742094,-0.047519813,0.192499118,0.02645374,0.052088774,-0.341705102,-0.014892033,0.00802683,0,-0.037230082,0,0,0,0.155490629,0.200163733,-0.994149438,,-0.634553019,-0.874100635,13.61363193,-0.601024692,-0.774202226,0.252296874,-0.082876701,-0.008339495,0.058506309,0.362248371,0.136955224,0.15858209,-0.056226127,0.10087108,-0.035278155,-0.035278155,-0.072979879,-0.072979879,0.024455077,-0.036324786,0.617686769,-0.308071524,0.157344301,0.150870871,0.091665223,0.013776749,0.126866754,0.131723938,0.060204886,0.065090623,-0.025550497,0.048034934,0,0,0,-0.051917718,-0.872467736,-0.994092368,,-0.636286003,-0.880083349,16.42674319,-0.590470303,-0.762440697,-0.175619358,-0.096534531,-0.000379605,0.71233165,-0.057421561,0.315848649,0.333378378,0.030285115,0.116037505,0.087112974,0.091798806,-0.017168738,-0.012639562,-0.001720259,0.009965289,0.807100908,0.845248766,0.814905582,0.848569394,0.797413049,0.855488065,0,0,0,0,0,0,0,-1,-1
70912,48139,21-Suburb: Large,-0.05987806,-0.04619945,-0.350821887,-0.311111111,35.60319149,34.59255319,36.57234043,50503,2.931914894,39721,3.319148936,54365,184826,876062,3940378,8852388,0,0,0.023795353,0.000384145,0.027209375,0.000513997,0.099823618,0.001412139,0.127206129,0.001785463,0.248379557,0.002802636,1.234279809,0.020381332,0.299546601,0.003262528,0.729799279,0.829598265,0.963310402,0.786458124,0.090114297,0.005688122,0.235017713,0.493750418,0.506249582,0.07311677,0.079586926,0.085375309,0.080442484,0.059735312,0.122331395,0.140151059,0.148325647,0.111042043,0.060022726,0.029784105,0.010086224,0.077539948,0.09728135,0.310694414,0.301328634,0.031542681,0.085935489,0.071038352,0.691290352,0.237671296,-0.034473388,0.124065098,-0.002109269,0.133151895,-0.039482204,-0.009867535,0.019932608,-0.113925622,0.037094576,0.008966387,0.0625,0.042979647,0,-0.058823529,0.019607843,-0.041476818,-0.040893533,-0.987043358,58.73613352,-0.542621823,2.130578524,0.24472094,-0.458941333,-0.91140401,2.055587804,0.029813072,-0.014481679,-0.017052924,0.00940759,-0.005021645,-0.008691416,0.005121826,0.029455578,-0.029856361,-0.03262811,-0.031799851,-0.059955979,-0.087996224,-0.048615141,0.024056723,0.028190286,0.007261787,0.049955719,0.033344178,0.031296572,0.041221936,0.047171776,0.126435732,0.072343566,0.010542509,0.059415155,0,-0.191176471,-0.044117647,-0.010887493,-0.675658287,-0.987490018,66.1473028,-0.543586556,2.547420986,0.195576614,-0.464280248,-0.909638061,1.707478062,0.068013551,-0.00564514,0.006593562,0.037863078,0.002203676,0.040830117,0.038636788,0.061674009,0.010134838,0.013004539,0.090615243,0.008050157,-0.078381416,0.007911539,0.856543266,0.907628471,0.875214373,0.91457331,0.853553567,0.909786052,0,-1,-1,0,0,0,-1,0,-1
227803,48453,11-City: Large,-0.054694189,-0.040721033,-0.707498716,-0.35,34.23206897,33.77862069,34.73172414,404467,2.477293103,229929,3.080137931,441240,1273954,390275,1828589,4108077,0,0,0.022961583,0.000343027,0.025073904,0.000360296,0.053036452,0.000640525,0.06903389,0.00083912,0.162507437,0.001231599,0.203528542,0.001378386,0.21821824,0.001415279,0.198347107,0.356303419,0.409090909,0.692997717,0.085239576,0.057927335,0.334645492,0.504397295,0.495602705,0.07397883,0.06901137,0.061301459,0.066593053,0.095379521,0.188010732,0.150864131,0.129260368,0.092612661,0.041801641,0.022002097,0.009184138,0.152682419,0.155283373,0.212603253,0.200001483,0.025139257,0.07473292,0.083340132,0.475965461,0.440694407,0.376227928,-0.052009389,0.036599886,0.015010439,-0.179076592,0.022288174,0.241199245,-0.39324584,0.15632958,0.047693528,0,-0.117141322,0,0,0,0.064621324,0.089734674,-0.995186895,94.0038801,-0.934803896,0.729917557,4.276300685,-0.777073326,-0.49951167,0.268036304,-0.011148789,-0.014116465,-0.127116367,-0.33843571,-0.128244866,-0.149833367,-0.140575916,-0.183333333,-0.471639472,-0.467918623,-0.53874228,-0.522112495,-0.445867068,-0.517699115,0.207742317,0.219213411,0.177924945,0.207629139,0.143930696,0.18992119,0.949523052,0.895866455,-1,1.108706109,2.32756527,0.868998829,0,0,0,-0.014690422,-0.843981553,-0.99337607,89.0627863,-0.932417726,0.755884378,3.331438738,-0.772104697,-0.378794263,-0.230613698,0.143437905,0.032903799,0.054218502,-0.193411946,0.026862118,0.026685999,-0.01687841,-0.028231028,0.03005103,0.008755234,-1,0.007724302,0.843913498,-0.098580211,0.708030349,0.884085081,0.842752141,0.875809941,0.805725988,0.862129077,-1,1,-1,-1,-1,-1,-1,1,-1
184903,48367,31-Town: Fringe,-0.051155968,-0.036045781,-0.37704918,-0.340909091,38.72363636,37.71636364,39.84909091,42069,2.704727273,32024,3.098727273,46628,142878,955393,3957442,8890725,0,0,0.01376699,0.000286958,0.017623427,0.000391943,0.08992987,0.001042848,0.118296729,0.001385798,0.225444085,0.002680609,0.257982335,0.003205532,0.272134268,0.003317516,0.789149818,0.859598854,0.890911373,0.913920651,0.01637774,0.005464948,0.106134597,0.507085618,0.492914382,0.062808419,0.07003515,0.075825087,0.075055376,0.054572511,0.111599545,0.137504597,0.163649114,0.126797061,0.074952748,0.035740248,0.011460142,0.093227792,0.103449096,0.280253869,0.339489886,0.028453255,0.06292044,0.09777387,0.715256927,0.186969203,0.005632606,-0.216697131,0.044091691,-0.245843284,-0.008599788,-0.015679638,0.047265605,-0.104796721,-0.01716387,-0.022999058,0,0.001246261,0,0,0,0.01653243,0.023042612,-0.98538977,46.94025392,-0.929684045,30.74304857,-0.084728454,-0.501236092,-0.91423777,2.336750628,0.00403971,0.015904597,-0.072790295,-0.073401032,-0.033889477,-0.035655676,-0.027406373,-0.024895413,-0.058386937,-0.058386937,-0.060437242,-0.058866067,0.01910279,-0.046365559,0.084303085,0.076731425,0.00993902,0.002866426,0.025241148,0.032233252,0.071572872,0.066486291,0.026616447,0.024899697,-0.087875079,0.035871572,0,0,-0.125,0.100942184,-0.707651535,-0.985307477,36.55173844,-0.926583695,22.93923326,-0.092599595,-0.50905653,-0.910184166,1.987070104,-0.013193497,-0.007460252,0.005376344,-0.002301773,-0.024287286,-0.032891454,-0.002856993,0.006535379,0.009007014,0.004217423,-0.035429419,-0.035432117,-0.070450947,-0.012157193,0.85657571,0.905935944,0.856453628,0.902497305,0.845203765,0.906499624,0,0,0,1,0,0,0,0,0
240904,48479,43-Rural: Remote,0.00592921,0.033824622,-0.408446866,-0.412698413,29.04326241,27.20425532,30.80780142,67106,3.635531915,56350,4.003617021,73496,276652,157242,685481,1539990,0,0,0.049509854,0.001116927,0.055560777,0.001304888,0.140693001,0.002483264,0.173448954,0.00293871,0.300861732,0.003408614,0.368578575,0.003773694,0.388213351,0.003842372,0.685393258,0.691449814,0,0.879734243,0.004522501,0.005848888,0.957447744,0.4853618,0.5146382,0.097577346,0.100853362,0.095999265,0.093430389,0.073310854,0.140453209,0.137161212,0.10880769,0.07447344,0.043822712,0.024937676,0.009172846,0.064584389,0.069367866,0.387163592,0.183411319,0.03598784,0.149092481,0.086943507,0.588957222,0.324099271,0.0377943,0,0.008096155,-1,0.295167286,-0.022515256,0.073914933,-0.393567157,0.771168938,0.015884369,0,-0.018587361,0.333333333,0,0,-0.01197874,-0.075254791,-1,,-1,,10.75699301,-0.425213675,-0.742196057,-0.636093074,0.273674242,-0.025592314,0.142857143,0.142857143,0.25,0.25,0.157894737,0.157894737,-0.157894737,-0.157894737,0.004347826,0.004347826,0.285714286,0.125,0,0,-0.038461538,-0.038461538,-0.0625,-0.0625,0.244047619,0.244047619,0.017006803,0.017006803,-0.086956522,-0.086956522,0,0,0,0.100283491,-0.722372093,-1,,-1,1.233333333,14.22727273,-0.438155136,-0.723140496,-0.779314888,1.255892256,-0.010114463,0.142857143,0.142857143,0.201923077,0.201923077,0.085526316,0.085526316,0.047619048,0.047619048,0.021428571,0.021428571,0.173913043,0.027173913,0.846191736,0.88712366,0.841434518,0.882905889,0.816254173,0.87608272,1,0,0,0,0,0,1,1,1
45905,48089,42-Rural: Distant,-0.017967094,-0.000953794,-0.35881104,-0.354166667,43.21666667,41.67777778,44.56666667,8182,2.52,5700,3.061666667,10527,21493,93078,406704,913695,0,0,0.022612013,0.000186107,0.023449495,0.000186107,0.062671567,0.001023589,0.085376634,0.001535384,0.156748709,0.002652026,0.188759131,0.003070767,0.198855441,0.003117294,0.951060359,0.91679049,0.907185629,0.750982083,0.131263773,0.003688799,0.261186165,0.495688416,0.504311584,0.063524001,0.063428188,0.067643959,0.067931398,0.047810674,0.10022037,0.104627767,0.149084986,0.142186452,0.101705471,0.064721663,0.027115071,0.129308238,0.141896847,0.204351014,0.335736984,0.025666096,0.070398436,0.222760521,0.591526551,0.185712929,-0.013368437,-1,0.038412666,-0.024221748,-0.019936774,0.089789409,-0.0504938,-0.279808505,-0.144333886,0.016246348,0,0.026865672,0,0,0,-0.015736268,0.009299068,-1,,-0.777226782,3.282019494,0.417435653,-0.540132429,-0.718099755,-0.051790086,-0.068503539,-0.019693327,0.056603774,0.056603774,-0.001358696,-0.001358696,-0.010526316,-0.010526316,-0.030398323,-0.049790356,-0.076676034,-0.076676034,0.337132004,0.015384615,0,0,0.066666667,0.066666667,0.011574074,0.011574074,0.042033898,0.063299896,0,0,-0.149174528,0.04245283,0,0.5,0.5,0.015948025,-0.690052356,-1,147.6860465,-0.768669469,3.178301495,0.389176558,-0.498841191,-0.73233397,-0.317107284,-0.202950043,-0.003766923,0.056603774,0.056603774,0.065217391,0.065217391,0.000925926,0.000925926,0.010357815,0.010357815,-0.076676034,-0.076676034,0.137665968,0.058490566,0.882354372,0.918610846,0.87511283,0.914024513,0.870917233,0.919779176,1,0,1,1,0,1,0,0,0
44902,48087,43-Rural: Remote,0.039449541,0.052732502,-0.255319149,-0.279069767,39.2,37.025,41.1,1179,2.5425,840,3.07,1616,2920,155050,591054,1327852,0,0,0.006164384,0,0.007191781,0,0.085273973,0.003082192,0.114383562,0.003082192,0.212328767,0.004452055,0.257876712,0.005479452,0.28390411,0.005479452,0.972067039,0.977818854,0.998120301,0.764802094,0.043833824,0.001308472,0.29964017,0.490022898,0.509977102,0.083742231,0.070657507,0.076872751,0.068040563,0.04972195,0.115145568,0.103042198,0.136081125,0.11808963,0.084723585,0.065750736,0.028132156,0.110262935,0.154368109,0.234096692,0.32230704,0.03307888,0.081424936,0.270420792,0.567450495,0.162128713,-0.010775288,0,-0.049306528,0.351476015,0.024276559,0.053615295,-0.023449589,-0.09901599,-0.309245592,-0.044396094,0,0.001845018,0,0,0,-0.024100589,0.007810034,-1,,-0.909970029,9.620405157,0.303151218,-0.558953274,-0.786108919,-0.087398053,0.08495476,0.035482067,0.08812616,0.08812616,-0.108565194,-0.108565194,-0.051282051,-0.051282051,0.092479675,0.092479675,-0.0625,-0.0625,-0.028462998,-0.028462998,-0.07234618,-0.07234618,0.093023256,0.093023256,-0.010479868,-0.010479868,-0.127659574,-0.127659574,0.021276596,0.021276596,-0.013392857,-0.013392857,0,0,0,0.028584493,-0.666677524,-1,,-0.914409094,13.35322284,0.334787244,-0.535306424,-0.791124577,-0.177760239,-0.250562717,-0.010489293,0.009404389,0.009404389,-0.025641026,-0.025641026,-0.06122449,-0.06122449,-0.046985816,-0.046985816,-0.042553191,-0.042553191,-0.041474654,-0.041474654,0.870009391,0.909945098,0.863956952,0.90449457,0.844011022,0.903793253,1,0,1,0,0,0,1,0,1
223904,48445,42-Rural: Distant,0.033919598,0.061106155,-0.383561644,-0.409836066,35.83846154,34.66923077,37.77692308,4200,2.74,3074,3.249230769,4828,12337,89823,374059,840355,0,0,0.01961579,0.000405285,0.047742563,0.000891627,0.13139337,0.004214963,0.13836427,0.004620248,0.171030234,0.006484559,0.230282889,0.006889844,0.233930453,0.006889844,0.972318339,0.886363636,0.964630225,0.812821121,0.047822307,0.002371354,0.490949332,0.53094617,0.46905383,0.07928227,0.069875899,0.071219666,0.066635049,0.079756541,0.132163465,0.112797407,0.138803257,0.105050984,0.078254683,0.04971939,0.016441388,0.104285714,0.131190476,0.244285714,0.297619048,0.035,0.092857143,0.130074565,0.601905551,0.268019884,-0.008484609,0,-0.028354978,-0.456168831,0.0448891,0.034863195,0.119652406,-0.437416032,-0.082284903,0.034121664,0,-0.077922078,0,0,0,0.098492479,0.129558151,-1,,-0.991906664,172.5211268,0.122559921,-0.618209256,-0.690140845,0.301408451,0.084507042,-0.018352736,0,0,0.096774194,0.096774194,0.071428571,0.071428571,0.037037037,0.037037037,-0.006688963,-0.006688963,0.008695652,0.008695652,0,0,0.037037037,0.037037037,-0.066666667,-0.066666667,0.038461538,0.038461538,-0.004329004,-0.004329004,-0.012539185,-0.012539185,0,0,0,0.167862792,-0.65794702,-1,,-0.99213615,93.36619718,0.172950625,-0.60489881,-0.653065452,-0.26784847,-0.004731514,0.015142702,0,0,0.13739546,0.13739546,0,0,0.076923077,0.076923077,-0.010989011,-0.010989011,-0.003952569,-0.003952569,0.878112584,0.915432329,0.881076624,0.913106359,0.873541092,0.92397593,0,0,0,1,1,1,-1,-1,-1
37909,48073,42-Rural: Distant,-0.004984663,0.022942592,-0.412864622,-0.40625,37.9,36.52,39.18571429,17894,2.686285714,12907,3.204,20859,52646,95083,417744,938497,0,0,0.029384949,0.000626828,0.031284428,0.000873761,0.071591384,0.00233636,0.084678798,0.002830225,0.14390457,0.004425787,0.161474756,0.004824678,0.175188998,0.004881662,0.865168539,0.961977186,0.987603306,0.716884649,0.147467794,0.004661225,0.206490314,0.508407906,0.491592094,0.071334448,0.073025863,0.0717278,0.075680991,0.060851608,0.11778936,0.121545875,0.13495919,0.123453634,0.082840004,0.047713639,0.019077589,0.105677881,0.135017324,0.23102716,0.299932938,0.02906002,0.095003912,0.142144878,0.621362481,0.236492641,0.06981143,0,0.169630811,0.04591986,-0.023033376,-0.116079072,0.118553183,-0.045827496,1.379467681,0.010042452,-0.5,-0.019011407,0,0,0,-0.183828651,-0.088751093,-1,,-0.299176357,7.409883721,-0.26436506,-0.466364913,-0.735226014,0.274224806,-0.174787745,0.02424219,-0.064393939,-0.064393939,-0.177865613,-0.177865613,-0.064593301,-0.064593301,0.041666667,0.041666667,-0.095238095,-0.095238095,-0.129251701,-0.129251701,0.157894737,0.157894737,0.375,0.375,0.366013072,0.366013072,0.058823529,0.058823529,-0.12,-0.12,0.115625,0.115625,0,0,0,-0.103898375,-0.738135593,-1,,-0.180295074,7.796064401,-0.281309216,-0.528308779,-0.703836215,0.215830273,0.963565891,0.034528093,0.083333333,0.083333333,0.130434783,0.130434783,0.277777778,0.277777778,0.102941176,0.102941176,-0.203809524,-0.203809524,-0.028571429,-0.028571429,0.857178761,0.897694681,0.857198463,0.907719296,0.837422202,0.904396263,0,-1,0,0,0,0,0,-1,0
108913,48215,21-Suburb: Large,-0.050368631,-0.018515006,-0.946820674,-0.322580645,30.76519174,29.24631268,32.18761062,216471,3.489941003,179668,3.85840708,248287,868707,6881089,28143334,63226351,0,0,0.036332158,0.001932758,0.041051816,0.002039813,0.07125993,0.00259351,0.109191016,0.003065475,0.19764892,0.003766517,0.266642263,0.004096893,0.291398596,0.004169415,0,0.024259248,0.059802296,0.879809337,0.005897242,0.009651909,0.906342407,0.48652437,0.51347563,0.09620674,0.09972779,0.095265815,0.089678343,0.072874625,0.139731972,0.131974821,0.103309503,0.077979372,0.051274638,0.031639108,0.010337275,0.064950963,0.074906108,0.369181091,0.217031381,0.032965155,0.135796481,0.128142029,0.610313871,0.2615441,-0.010553681,-0.382231788,-0.000774511,1.084967715,0.076294145,0.007266945,0.049326828,-0.23493983,0.028649948,-0.004483458,0,-0.056242834,-0.045454545,0.055555556,0.055555556,0.058984887,0.053785281,-0.99932024,1018.661132,-0.999026764,8.729004993,48.59568457,-0.465045036,-0.784496553,-0.13053826,0.108451991,-0.015445119,-0.545639359,-0.552043039,-0.540414115,-0.553063268,-0.535927977,-0.572217573,-0.549018008,-0.671293023,-0.749303816,-0.659616011,-0.76025314,-0.789434948,1.189682635,1.222553435,1.210821197,1.269310115,1.143523667,1.330562279,1.770636375,2.087650905,3.199594833,1.96073903,2.23291644,4.026101142,-0.002066116,0.103535354,0.103535354,0.045745621,-0.827679141,-0.999327414,628.9142339,-0.999027518,19.28466131,52.3795449,-0.461157547,-0.773866452,-0.334809454,0.140209084,-0.01985933,-0.005094395,-0.004391719,0.016062215,0.014238046,-0.005250636,-0.003026413,0.249507111,0.014932394,0.0528224,0.007788162,-0.224918434,0.058321249,0.852000896,0.893338665,0.879384961,0.899655943,0.805305364,0.872441667,-1,0,-1,-1,-1,-1,1,1,1
